review_id,user_id,order_id,product_id,rating,review_text,review_date
229,444,6708,167,5,تجربة شراء رائعة والمنتج وصل بحالة مثالية وبالمواصفات المطلوبة.,2023-06-12 15:52:01
230,322,3597,157,5,منتج رائع جداً فاق توقعاتي بكل المقاييس. أنصح به بشدة.,2024-07-13 00:15:40
231,208,114,6,1,المنتج لا يعمل من الأساس وتواصلت مع الدعم ولم يتجاوبوا.,2024-01-17 16:30:35
232,114,3422,54,4,مطابق للوصف تقريباً والجودة جيدة وسأوصي به لأصدقائي.,2024-02-18 11:20:16
233,213,9363,33,4,مطابق للوصف تقريباً والجودة جيدة وسأوصي به لأصدقائي.,2024-02-10 20:58:02
234,336,8972,11,5,أفضل منتج اشتريته منذ فترة طويلة وأنصح الجميع بتجربته.,2024-02-26 04:40:32
235,280,5400,51,1,تجربة مروعة ووصل المنتج مكسوراً ومختلفاً عن المواصفات.,2024-09-12 23:29:47
236,281,6413,99,2,جودة ضعيفة للأسف ولن أشتري من هذا البائع مرة أخرى.,2024-01-29 19:06:45
237,363,3251,108,4,جودة عالية والسعر معقول فقط التغليف كان بسيطاً قليلاً.,2024-12-07 01:09:00
238,474,8307,47,5,جودة ممتازة والشحن كان سريعاً وسأشتري مجدداً بالتأكيد.,2023-02-27 12:46:22
239,14,1328,45,3,المنتج مقبول لكن هناك بدائل أفضل بنفس السعر في السوق.,2024-10-13 13:18:54
240,385,6001,32,5,منتج رائع جداً فاق توقعاتي بكل المقاييس. أنصح به بشدة.,2023-08-17 11:13:06
241,424,4621,112,4,منتج جيد جداً وبسعر مناسب والشحن كان في الموعد.,2024-08-28 00:35:40
242,28,8843,4,4,مطابق للوصف تقريباً والجودة جيدة وسأوصي به لأصدقائي.,2025-01-10 21:18:05
243,430,4828,20,2,المنتج لم يعمل بشكل صحيح من اليوم الأول وطلبت الإرجاع.,2024-03-26 11:25:39
244,302,6302,113,5,ممتاز جداً ويستحق كل ريال. التغليف أنيق والجودة عالية.,2024-01-26 17:54:07
245,473,9843,50,5,منتج رائع جداً فاق توقعاتي بكل المقاييس. أنصح به بشدة.,2023-12-23 09:40:14
246,137,3576,48,5,منتج رائع جداً فاق توقعاتي بكل المقاييس. أنصح به بشدة.,2023-09-23 09:01:15
247,147,1852,2,4,تجربة جيدة بشكل عام والمنتج يؤدي وظيفته على أكمل وجه.,2024-07-02 19:13:54
248,368,5353,29,5,تجربة شراء رائعة والمنتج وصل بحالة مثالية وبالمواصفات المطلوبة.,2023-10-09 04:07:25
249,360,4961,6,5,أفضل منتج اشتريته منذ فترة طويلة وأنصح الجميع بتجربته.,2023-08-31 08:25:34
250,148,5398,34,4,منتج جيد جداً وبسعر مناسب والشحن كان في الموعد.,2024-07-05 21:20:02
251,94,6056,120,5,تجربة شراء رائعة والمنتج وصل بحالة مثالية وبالمواصفات المطلوبة.,2024-04-22 00:45:59
252,176,9534,76,4,منتج جيد استلمته بسرعة ويعمل بشكل ممتاز.,2024-07-14 01:21:50
253,285,3999,126,4,مطابق للوصف تقريباً والجودة جيدة وسأوصي به لأصدقائي.,2024-11-10 17:11:23
254,447,4727,33,4,مطابق للوصف تقريباً والجودة جيدة وسأوصي به لأصدقائي.,2023-12-11 23:00:04
255,429,2277,146,5,ممتاز جداً ويستحق كل ريال. التغليف أنيق والجودة عالية.,2023-11-08 18:14:39
256,124,8686,170,5,أفضل منتج اشتريته منذ فترة طويلة وأنصح الجميع بتجربته.,2023-11-25 01:39:42
257,265,4376,34,5,جودة ممتازة والشحن كان سريعاً وسأشتري مجدداً بالتأكيد.,2024-08-10 03:16:37
258,148,3331,32,4,منتج جيد استلمته بسرعة ويعمل بشكل ممتاز.,2023-06-15 01:15:45
259,474,1448,42,4,منتج جيد جداً وبسعر مناسب والشحن كان في الموعد.,2024-01-17 15:11:49
260,381,8842,88,5,منتج رائع جداً فاق توقعاتي بكل المقاييس. أنصح به بشدة.,2023-11-05 14:38:15
261,208,5383,3,5,جودة ممتازة والشحن كان سريعاً وسأشتري مجدداً بالتأكيد.,2023-07-10 17:07:50
262,392,9485,48,3,المنتج مقبول لكن هناك بدائل أفضل بنفس السعر في السوق.,2024-06-27 13:44:46
263,142,5572,9,4,تجربة جيدة بشكل عام والمنتج يؤدي وظيفته على أكمل وجه.,2024-05-19 19:37:13
264,449,3615,165,4,جودة عالية والسعر معقول فقط التغليف كان بسيطاً قليلاً.,2023-06-08 09:12:45
265,4,3745,32,3,جيد للاستخدام البسيط لكن السعر مرتفع نسبياً لهذه الجودة.,2024-10-22 21:37:27
266,270,7900,85,4,جودة عالية والسعر معقول فقط التغليف كان بسيطاً قليلاً.,2023-09-27 13:08:36
267,442,716,2,4,تجربة جيدة بشكل عام والمنتج يؤدي وظيفته على أكمل وجه.,2024-08-26 08:31:44
268,204,9729,50,3,المنتج مقبول لكن هناك بدائل أفضل بنفس السعر في السوق.,2024-01-02 17:50:48
269,116,6377,65,4,منتج جيد استلمته بسرعة ويعمل بشكل ممتاز.,2024-09-29 17:15:20
270,21,7692,28,5,جودة ممتازة والشحن كان سريعاً وسأشتري مجدداً بالتأكيد.,2024-01-22 04:45:12
271,421,2747,173,5,أفضل منتج اشتريته منذ فترة طويلة وأنصح الجميع بتجربته.,2024-10-22 12:01:42
272,439,6419,150,5,ممتاز جداً ويستحق كل ريال. التغليف أنيق والجودة عالية.,2023-03-20 20:19:46
273,244,2670,94,4,منتج جيد جداً وبسعر مناسب والشحن كان في الموعد.,2024-07-01 07:22:24
274,94,1034,138,4,تجربة جيدة بشكل عام والمنتج يؤدي وظيفته على أكمل وجه.,2023-04-12 06:49:32
275,366,6736,28,3,المنتج مقبول ولكن يحتاج بعض التحسينات في الجودة.,2023-09-01 20:12:17
276,219,2311,181,4,جودة عالية والسعر معقول فقط التغليف كان بسيطاً قليلاً.,2024-10-22 12:01:16
277,274,2816,54,5,جودة ممتازة والشحن كان سريعاً وسأشتري مجدداً بالتأكيد.,2023-12-17 00:44:45
278,367,1513,31,5,أفضل منتج اشتريته منذ فترة طويلة وأنصح الجميع بتجربته.,2023-09-22 21:30:12
279,454,5487,47,3,متوسط ويؤدي وظيفته لكنه ليس بالجودة التي توقعتها.,2024-06-29 13:05:26
280,465,4273,116,5,أفضل منتج اشتريته منذ فترة طويلة وأنصح الجميع بتجربته.,2023-09-07 10:28:31
281,18,5142,83,4,مطابق للوصف تقريباً والجودة جيدة وسأوصي به لأصدقائي.,2023-01-26 13:51:57
282,170,5776,160,3,المنتج مقبول ولكن يحتاج بعض التحسينات في الجودة.,2024-12-13 09:32:47
283,394,5694,91,3,المنتج مقبول لكن هناك بدائل أفضل بنفس السعر في السوق.,2023-05-03 11:44:29
284,481,4985,65,4,مطابق للوصف تقريباً والجودة جيدة وسأوصي به لأصدقائي.,2024-01-12 21:54:18
285,115,7835,51,4,منتج جيد استلمته بسرعة ويعمل بشكل ممتاز.,2024-08-30 01:08:29
286,64,1013,3,1,لا يستحق حتى نجمة واحدة وجودة رديئة جداً مع سعر مرتفع.,2024-04-28 14:59:29
287,438,6905,4,3,المنتج مقبول ولكن يحتاج بعض التحسينات في الجودة.,2023-11-29 01:38:00
288,289,9254,32,5,ممتاز جداً ويستحق كل ريال. التغليف أنيق والجودة عالية.,2024-01-09 19:56:02
289,205,545,167,4,مطابق للوصف تقريباً والجودة جيدة وسأوصي به لأصدقائي.,2024-07-15 23:28:22
290,18,2257,6,4,مطابق للوصف تقريباً والجودة جيدة وسأوصي به لأصدقائي.,2023-06-05 10:42:32
291,393,6893,179,4,منتج جيد جداً وبسعر مناسب والشحن كان في الموعد.,2023-11-05 04:54:08
292,216,5481,186,5,أفضل منتج اشتريته منذ فترة طويلة وأنصح الجميع بتجربته.,2024-07-28 15:07:47
293,375,9755,42,4,منتج جيد جداً وبسعر مناسب والشحن كان في الموعد.,2024-05-28 00:08:24
294,368,661,26,3,جيد للاستخدام البسيط لكن السعر مرتفع نسبياً لهذه الجودة.,2023-01-20 20:56:15
295,253,5408,48,4,تجربة جيدة بشكل عام والمنتج يؤدي وظيفته على أكمل وجه.,2024-08-27 02:46:21
296,79,8253,32,5,تجربة شراء رائعة والمنتج وصل بحالة مثالية وبالمواصفات المطلوبة.,2024-03-24 04:06:01
297,255,6573,42,5,تجربة شراء رائعة والمنتج وصل بحالة مثالية وبالمواصفات المطلوبة.,2023-03-07 07:05:34
298,349,8783,21,5,تجربة شراء رائعة والمنتج وصل بحالة مثالية وبالمواصفات المطلوبة.,2023-06-14 04:37:36
299,337,8481,9,3,متوسط ويؤدي وظيفته لكنه ليس بالجودة التي توقعتها.,2023-07-19 02:31:51
300,467,9129,13,5,ممتاز جداً ويستحق كل ريال. التغليف أنيق والجودة عالية.,2024-11-11 14:42:55
301,145,1479,46,1,لا يستحق حتى نجمة واحدة وجودة رديئة جداً مع سعر مرتفع.,2024-05-29 15:03:25
302,289,393,2,1,تجربة مروعة ووصل المنتج مكسوراً ومختلفاً عن المواصفات.,2024-04-10 13:46:57
303,346,5711,35,5,ممتاز جداً ويستحق كل ريال. التغليف أنيق والجودة عالية.,2023-03-26 22:01:08
304,210,2520,166,3,متوسط ويؤدي وظيفته لكنه ليس بالجودة التي توقعتها.,2024-10-29 06:10:23
305,126,2661,94,4,مطابق للوصف تقريباً والجودة جيدة وسأوصي به لأصدقائي.,2023-11-05 10:39:24
306,370,8966,169,4,منتج جيد استلمته بسرعة ويعمل بشكل ممتاز.,2024-09-29 02:19:28
307,235,81,6,4,مطابق للوصف تقريباً والجودة جيدة وسأوصي به لأصدقائي.,2023-04-29 23:25:10
308,82,9803,170,4,تجربة جيدة بشكل عام والمنتج يؤدي وظيفته على أكمل وجه.,2023-10-26 02:07:06
309,383,5084,10,4,جودة عالية والسعر معقول فقط التغليف كان بسيطاً قليلاً.,2023-08-20 04:51:34
310,126,3948,9,4,منتج جيد جداً وبسعر مناسب والشحن كان في الموعد.,2023-04-23 01:59:13
311,60,2331,1,1,المنتج لا يعمل من الأساس وتواصلت مع الدعم ولم يتجاوبوا.,2023-08-15 07:32:05
312,479,8007,50,5,منتج رائع جداً فاق توقعاتي بكل المقاييس. أنصح به بشدة.,2024-03-26 17:35:23
313,111,8228,15,4,جودة عالية والسعر معقول فقط التغليف كان بسيطاً قليلاً.,2023-01-24 19:17:23
314,405,1345,65,1,لا يستحق حتى نجمة واحدة وجودة رديئة جداً مع سعر مرتفع.,2024-10-06 13:51:40
315,425,1233,126,4,تجربة جيدة بشكل عام والمنتج يؤدي وظيفته على أكمل وجه.,2024-07-10 05:43:19
316,138,3399,47,5,تجربة شراء رائعة والمنتج وصل بحالة مثالية وبالمواصفات المطلوبة.,2024-03-25 03:32:19
317,158,279,169,5,ممتاز جداً ويستحق كل ريال. التغليف أنيق والجودة عالية.,2024-07-04 10:07:22
318,71,2565,38,1,تجربة مروعة ووصل المنتج مكسوراً ومختلفاً عن المواصفات.,2024-01-04 09:34:12
319,383,7150,42,2,جودة ضعيفة للأسف ولن أشتري من هذا البائع مرة أخرى.,2024-03-09 09:08:09
320,317,7019,48,4,مطابق للوصف تقريباً والجودة جيدة وسأوصي به لأصدقائي.,2024-01-03 05:37:43
321,158,9819,29,4,منتج جيد جداً وبسعر مناسب والشحن كان في الموعد.,2023-10-11 08:32:20
322,213,4019,41,4,مطابق للوصف تقريباً والجودة جيدة وسأوصي به لأصدقائي.,2023-04-27 21:43:49
323,216,6848,42,2,التغليف كان سيئاً والمنتج تعرّض لأضرار أثناء الشحن.,2024-10-11 04:26:45
324,100,2721,46,4,منتج جيد استلمته بسرعة ويعمل بشكل ممتاز.,2024-07-01 08:23:46
325,115,8276,29,3,متوسط ويؤدي وظيفته لكنه ليس بالجودة التي توقعتها.,2023-05-12 04:37:09
326,254,4216,149,4,منتج جيد جداً وبسعر مناسب والشحن كان في الموعد.,2024-01-28 23:36:21
327,399,6664,42,4,تجربة جيدة بشكل عام والمنتج يؤدي وظيفته على أكمل وجه.,2024-09-02 18:11:33
328,83,2244,1,4,منتج جيد جداً وبسعر مناسب والشحن كان في الموعد.,2024-12-06 16:36:52
329,264,4028,91,4,مطابق للوصف تقريباً والجودة جيدة وسأوصي به لأصدقائي.,2023-03-04 19:41:06
330,91,5592,33,5,أفضل منتج اشتريته منذ فترة طويلة وأنصح الجميع بتجربته.,2023-01-07 01:27:44
331,41,5026,32,5,ممتاز جداً ويستحق كل ريال. التغليف أنيق والجودة عالية.,2024-12-30 01:41:14
332,423,5112,105,5,تجربة شراء رائعة والمنتج وصل بحالة مثالية وبالمواصفات المطلوبة.,2024-12-19 10:46:20
333,208,62,98,2,خيّبت الآمال والمنتج لا يشبه الوصف ولا الصور المعروضة.,2024-06-27 17:22:38
